id,title,designer,notes,description,url,img_url,img_id,tags
71204,Felicity Chamma da Amazônia for women and men,"['chamma', 'da', 'amazônia', 'perfumes', 'and', 'colognes']","Floralnotes, Sweetnotes, Oilynotes, Allspice","['Felicity', 'by', 'Chamma', 'da', 'Amazônia', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'Felicity', 'was', 'launched', 'in', '2020.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Oscar', 'Chamma.']",https://www.fragrantica.com/perfume/Chamma-da-Amazonia/Felicity-61892.html,https://fimgs.net/mdimg/perfume/375x500.61892.jpg,61892,floralnotes sweetnotes oilynotes allspice felicity by chamma da amazônia is a amber floral fragrance for women and men. felicity was launched in 2020. the nose behind this fragrance is oscar chamma. chamma da amazônia perfumes and colognes
69514,Pop Exotic Yves Rocher for women,"['yves', 'rocher', 'perfumes', 'and', 'colognes']","Pineapple, Exoticfruits, Flowers","['Pop', 'Exotic', 'by', 'Yves', 'Rocher', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'Pop', 'Exotic', 'was', 'launched', 'in', '2016.']",https://www.fragrantica.com/perfume/Yves-Rocher/Pop-Exotic-37193.html,https://fimgs.net/mdimg/perfume/375x500.37193.jpg,37193,pineapple exoticfruits flowers pop exotic by yves rocher is a floral fruity fragrance for women. pop exotic was launched in 2016. yves rocher perfumes and colognes
45157,Floralia Peonia Reale Borsari for women,"['borsari', 'perfumes', 'and', 'colognes']","Appleblossom, Freesia, Lemon, Jasmine, Lily, Cacao, Raspberry, Amber, Whitemusk, Cedar","['Floralia', 'Peonia', 'Reale', 'by', 'Borsari', 'is', 'a', 'Floral', 'fragrance', 'for', 'women.', 'Floralia', 'Peonia', 'Reale', 'was', 'launched', 'in', '2014.', 'Top', 'notes', 'are', 'Apple', 'Blossom,', 'Freesia', 'and', 'Lemon;', 'middle', 'notes', 'are', 'Jasmine,', 'Lily,', 'Cacao', 'and', 'Raspberry;', 'base', 'notes', 'are', 'Amber,', 'White', 'Musk', 'and', 'Cedar.']",https://www.fragrantica.com/perfume/Borsari/Floralia-Peonia-Reale-64234.html,https://fimgs.net/mdimg/perfume/375x500.64234.jpg,64234,"appleblossom freesia lemon jasmine lily cacao raspberry amber whitemusk cedar floralia peonia reale by borsari is a floral fragrance for women. floralia peonia reale was launched in 2014. top notes are apple blossom, freesia and lemon; middle notes are jasmine, lily, cacao and raspberry; base notes are amber, white musk and cedar. borsari perfumes and colognes"
74204,Blue Cypress Amberfig for women and men,"['amberfig', 'perfumes', 'and', 'colognes']","Cypress, Coriander, Lavender, Cardamom, Ylang-Ylang, Lily, Rose, Chamomile, Ambroxan, Whitemusk, Vetiver","['Blue', 'Cypress', 'by', 'Amberfig', 'is', 'a', 'Woody', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'Blue', 'Cypress', 'was', 'launched', 'in', '2016.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'David', 'Magalhães.', 'Top', 'notes', 'are', 'Cypress,', 'Coriander,', 'Lavender', 'and', 'Cardamom;', 'middle', 'notes', 'are', 'Ylang-Ylang,', 'Lily,', 'Rose', 'and', 'Chamomile;', 'base', 'notes', 'are', 'Ambroxan,', 'White', 'Musk', 'and', 'Vetiver.']",https://www.fragrantica.com/perfume/Amberfig/Blue-Cypress-44567.html,https://fimgs.net/mdimg/perfume/375x500.44567.jpg,44567,"cypress coriander lavender cardamom ylang-ylang lily rose chamomile ambroxan whitemusk vetiver blue cypress by amberfig is a woody aromatic fragrance for women and men. blue cypress was launched in 2016. the nose behind this fragrance is david magalhães. top notes are cypress, coriander, lavender and cardamom; middle notes are ylang-ylang, lily, rose and chamomile; base notes are ambroxan, white musk and vetiver. amberfig perfumes and colognes"
34988,Madame Coccinelle Antos Cosmesi Naturale for women,"['antos', 'cosmesi', 'naturale', 'perfumes', 'and', 'colognes']","Cardamom, Freesia, Violet, Rose, Musk, Amber","['Madame', 'Coccinelle', 'by', 'Antos', 'Cosmesi', 'Naturale', 'is', 'a', 'fragrance', 'for', 'women.', 'Top', 'notes', 'are', 'Cardamom', 'and', 'Freesia;', 'middle', 'notes', 'are', 'Violet', 'and', 'Rose;', 'base', 'notes', 'are', 'Musk', 'and', 'Amber.']",https://www.fragrantica.com/perfume/Antos-Cosmesi-Naturale/Madame-Coccinelle-75919.html,https://fimgs.net/mdimg/perfume/375x500.75919.jpg,75919,cardamom freesia violet rose musk amber madame coccinelle by antos cosmesi naturale is a fragrance for women. top notes are cardamom and freesia; middle notes are violet and rose; base notes are musk and amber. antos cosmesi naturale perfumes and colognes
17712,Rhubay Darling* for women,"['darling*', 'perfumes', 'and', 'colognes']","Rhubarb, Passionfruit, Grapefruit, Carambola(Starfruit), Freesia, Grapes, Peach, Geranium, Peony, Vanilla, Musk, Amber","['Rhubay', 'by', 'Darling*', 'is', 'a', 'Floral', 'Fruity', 'fragrance', 'for', 'women.', 'This', 'is', 'a', 'new', 'fragrance.', 'Rhubay', 'was', 'launched', 'in', '2023.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Bertrand', 'Duchaufour.', 'Top', 'notes', 'are', 'Rhubarb,', 'Passionfruit,', 'Grapefruit', 'and', 'Carambola', '(Star', 'Fruit);', 'middle', 'notes', 'are', 'Freesia,', 'Grapes,', 'Peach,', 'Geranium', 'and', 'Peony;', 'base', 'notes', 'are', 'Vanilla,', 'Musk', 'and', 'Amber.']",https://www.fragrantica.com/perfume/Darling/Rhubay-79365.html,https://fimgs.net/mdimg/perfume/375x500.79365.jpg,79365,"rhubarb passionfruit grapefruit carambola(starfruit) freesia grapes peach geranium peony vanilla musk amber rhubay by darling* is a floral fruity fragrance for women. this is a new fragrance. rhubay was launched in 2023. the nose behind this fragrance is bertrand duchaufour. top notes are rhubarb, passionfruit, grapefruit and carambola (star fruit); middle notes are freesia, grapes, peach, geranium and peony; base notes are vanilla, musk and amber. darling* perfumes and colognes"
51301,Betula Olfactive Pharmacy for women and men,"['olfactive', 'pharmacy', 'perfumes', 'and', 'colognes']","Cedar, Greennotes, Bergamot, Birchleaf, Cedarneedles, Rose, Jasmine, Oak, Cedar, Birchtar, Vetiver, Amber, Musk, Arnica","['Betula', 'by', 'Olfactive', 'Pharmacy', 'is', 'a', 'Woody', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'Betula', 'was', 'launched', 'in', '2020.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Mark', 'Buxton.', 'Top', 'notes', 'are', 'Cedar,', 'Green', 'Notes,', 'Bergamot', 'and', 'Birch', 'Leaf;', 'middle', 'notes', 'are', 'Cedar', 'Needles,', 'Rose,', 'Jasmine', 'and', 'Oak;', 'base', 'notes', 'are', 'Cedar,', 'Birch', 'Tar,', 'Vetiver,', 'Amber,', 'Musk', 'and', 'Arnica.']",https://www.fragrantica.com/perfume/Olfactive-Pharmacy/Betula-76245.html,https://fimgs.net/mdimg/perfume/375x500.76245.jpg,76245,"cedar greennotes bergamot birchleaf cedarneedles rose jasmine oak cedar birchtar vetiver amber musk arnica betula by olfactive pharmacy is a woody aromatic fragrance for women and men. betula was launched in 2020. the nose behind this fragrance is mark buxton. top notes are cedar, green notes, bergamot and birch leaf; middle notes are cedar needles, rose, jasmine and oak; base notes are cedar, birch tar, vetiver, amber, musk and arnica. olfactive pharmacy perfumes and colognes"
7806,Dark Musk Elixirs Of Eden for women and men,"['elixirs', 'of', 'eden', 'perfumes', 'and', 'colognes']","Cinnamon, Cloves, Musk, Vanilla, Sandalwood, Cedar, Lavender, Amber","['Dark', 'Musk', 'by', 'Elixirs', 'Of', 'Eden', 'is', 'a', 'Woody', 'Spicy', 'fragrance', 'for', 'women', 'and', 'men.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Myra', 'Shaikh.']",https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Dark-Musk-50556.html,https://fimgs.net/mdimg/perfume/375x500.50556.jpg,50556,cinnamon cloves musk vanilla sandalwood cedar lavender amber dark musk by elixirs of eden is a woody spicy fragrance for women and men. the nose behind this fragrance is myra shaikh. elixirs of eden perfumes and colognes
33993,Zatz Thera Cosméticos for women,"['thera', 'cosméticos', 'perfumes', 'and', 'colognes']","Cassis, Plum, Pomelo, Sandalwood, Whitelily, Violet, Hazelnut, Caramel, Musk","['Zatz', 'by', 'Thera', 'Cosméticos', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women.', 'Zatz', 'was', 'launched', 'in', '2018.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Mário', 'Torri', 'Neto.', 'Top', 'notes', 'are', 'Cassis,', 'Plum', 'and', 'Pomelo;', 'middle', 'notes', 'are', 'Sandalwood,', 'White', 'Lily', 'and', 'Violet;', 'base', 'notes', 'are', 'Hazelnut,', 'Caramel', 'and', 'Musk.']",https://www.fragrantica.com/perfume/Thera-Cosmeticos/Zatz-56182.html,https://fimgs.net/mdimg/perfume/375x500.56182.jpg,56182,"cassis plum pomelo sandalwood whitelily violet hazelnut caramel musk zatz by thera cosméticos is a amber floral fragrance for women. zatz was launched in 2018. the nose behind this fragrance is mário torri neto. top notes are cassis, plum and pomelo; middle notes are sandalwood, white lily and violet; base notes are hazelnut, caramel and musk. thera cosméticos perfumes and colognes"
25019,Ghala Al Bahrain Al-Rehab for women,"['al-rehab', 'perfumes', 'and', 'colognes']","Orange, Violet, Jasmine, Lilac, Rose, Exoticfruits, Pineapple, Pomegranate, Lemon, Fruitynotes, Strawberry, Cinnamon, Cloves, Nutmeg","['Ghala', 'Al', 'Bahrain', 'by', 'Al-Rehab', 'is', 'a', 'Floral', 'Fruity', 'Gourmand', 'fragrance', 'for', 'women.', 'Ghala', 'Al', 'Bahrain', 'was', 'launched', 'in', '2017.', 'Top', 'notes', 'are', 'Orange,', 'Violet,', 'Jasmine', 'and', 'Lilac;', 'middle', 'notes', 'are', 'Rose,', 'Exotic', 'Fruits,', 'Pineapple,', 'Pomegranate,', 'Lemon,', 'Fruity', 'Notes', 'and', 'Strawberry;', 'base', 'notes', 'are', 'Cinnamon,', 'Cloves', 'and', 'Nutmeg.']",https://www.fragrantica.com/perfume/Al-Rehab/Ghala-Al-Bahrain-63868.html,https://fimgs.net/mdimg/perfume/375x500.63868.jpg,63868,"orange violet jasmine lilac rose exoticfruits pineapple pomegranate lemon fruitynotes strawberry cinnamon cloves nutmeg ghala al bahrain by al-rehab is a floral fruity gourmand fragrance for women. ghala al bahrain was launched in 2017. top notes are orange, violet, jasmine and lilac; middle notes are rose, exotic fruits, pineapple, pomegranate, lemon, fruity notes and strawberry; base notes are cinnamon, cloves and nutmeg. al-rehab perfumes and colognes"
40570,Beautiful Monster Blackcliff Parfums for women and men,"['blackcliff', 'parfums', 'perfumes', 'and', 'colognes']","Birchtar, Mineralnotes, Labdanum, Guaiacwood, Blackpepper, Geranium, Patchouli, Bergamot, Atlascedar, Cinnamon","['Beautiful', 'Monster', 'by', 'Blackcliff', 'Parfums', 'is', 'a', 'Leather', 'fragrance', 'for', 'women', 'and', 'men.', 'Beautiful', 'Monster', 'was', 'launched', 'in', '2021.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Kyle', 'Mott-Kannenberg.']",https://www.fragrantica.com/perfume/Blackcliff-Parfums/Beautiful-Monster-71878.html,https://fimgs.net/mdimg/perfume/375x500.71878.jpg,71878,birchtar mineralnotes labdanum guaiacwood blackpepper geranium patchouli bergamot atlascedar cinnamon beautiful monster by blackcliff parfums is a leather fragrance for women and men. beautiful monster was launched in 2021. the nose behind this fragrance is kyle mott-kannenberg. blackcliff parfums perfumes and colognes
55145,Ethnos Essenzialmente Laura for men,"['essenzialmente', 'laura', 'perfumes', 'and', 'colognes']","Leather, Woodynotes, Honey","['Ethnos', 'by', 'Essenzialmente', 'Laura', 'is', 'a', 'fragrance', 'for', 'men.', 'Ethnos', 'was', 'launched', 'in', '2020.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Laura', 'Bosetti', 'Tonatto.']",https://www.fragrantica.com/perfume/Essenzialmente-Laura/Ethnos-69524.html,https://fimgs.net/mdimg/perfume/375x500.69524.jpg,69524,leather woodynotes honey ethnos by essenzialmente laura is a fragrance for men. ethnos was launched in 2020. the nose behind this fragrance is laura bosetti tonatto. essenzialmente laura perfumes and colognes
73711,UDV Star Ulric de Varens for men,"['ulric', 'de', 'varens', 'perfumes', 'and', 'colognes']","Bergamot, Mandarinorange, Apple, Sage, Lavender, Pine, Patchouli, Leather, Fir","['UDV', 'Star', 'by', 'Ulric', 'de', 'Varens', 'is', 'a', 'Citrus', 'Aromatic', 'fragrance', 'for', 'men.', 'Top', 'notes', 'are', 'Bergamot,', 'Mandarin', 'Orange', 'and', 'Apple;', 'middle', 'notes', 'are', 'Sage,', 'Lavender', 'and', 'Pine;', 'base', 'notes', 'are', 'Patchouli,', 'Leather', 'and', 'Fir.']",https://www.fragrantica.com/perfume/Ulric-de-Varens/UDV-Star-53336.html,https://fimgs.net/mdimg/perfume/375x500.53336.jpg,53336,"bergamot mandarinorange apple sage lavender pine patchouli leather fir udv star by ulric de varens is a citrus aromatic fragrance for men. top notes are bergamot, mandarin orange and apple; middle notes are sage, lavender and pine; base notes are patchouli, leather and fir. ulric de varens perfumes and colognes"
12164,T4 Simply Legend Tiffi for men,"['tiffi', 'perfumes', 'and', 'colognes']","Citruses, Bitterorange, Grapefruit, Cardamom, Rose, Patchouli, Cedar, Jasmine, Gardenia, Sandalwood, Lily-Of-The-Valley, Oakmoss, Amber","['T4', 'Simply', 'Legend', 'by', 'Tiffi', 'is', 'a', 'Woody', 'Chypre', 'fragrance', 'for', 'men.', 'Top', 'notes', 'are', 'Citruses,', 'Bitter', 'Orange,', 'Grapefruit', 'and', 'Cardamom;', 'middle', 'notes', 'are', 'Rose,', 'Patchouli,', 'Cedar,', 'Jasmine,', 'Gardenia,', 'Sandalwood', 'and', 'Lily-of-the-Valley;', 'base', 'notes', 'are', 'Oakmoss', 'and', 'Amber.']",https://www.fragrantica.com/perfume/Tiffi/T4-Simply-Legend-45067.html,https://fimgs.net/mdimg/perfume/375x500.45067.jpg,45067,"citruses bitterorange grapefruit cardamom rose patchouli cedar jasmine gardenia sandalwood lily-of-the-valley oakmoss amber t4 simply legend by tiffi is a woody chypre fragrance for men. top notes are citruses, bitter orange, grapefruit and cardamom; middle notes are rose, patchouli, cedar, jasmine, gardenia, sandalwood and lily-of-the-valley; base notes are oakmoss and amber. tiffi perfumes and colognes"
12036,Tocade 2018 Rochas for women,"['rochas', 'perfumes', 'and', 'colognes']","Geranium, Bergamot, Rose, Iris, Jasmine, Vanilla, Amber, Tonkabean, Almond, Labdanum","['Tocade', '2018', 'by', 'Rochas', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women.', 'Tocade', '2018', 'was', 'launched', 'in', '2018.', 'Top', 'notes', 'are', 'Geranium', 'and', 'Bergamot;', 'middle', 'notes', 'are', 'Rose,', 'Iris', 'and', 'Jasmine;', 'base', 'notes', 'are', 'Vanilla,', 'Amber,', 'Tonka', 'Bean,', 'Almond', 'and', 'Labdanum.']",https://www.fragrantica.com/perfume/Rochas/Tocade-2018-52252.html,https://fimgs.net/mdimg/perfume/375x500.52252.jpg,52252,"geranium bergamot rose iris jasmine vanilla amber tonkabean almond labdanum tocade 2018 by rochas is a amber floral fragrance for women. tocade 2018 was launched in 2018. top notes are geranium and bergamot; middle notes are rose, iris and jasmine; base notes are vanilla, amber, tonka bean, almond and labdanum. rochas perfumes and colognes"
55285,Donna Gherardini for women,"['gherardini', 'perfumes', 'and', 'colognes']","Tagetes, Lily-Of-The-Valley, Jasmine, Violet, Iris, Sandalwood, Musk, Vanilla","['Donna', 'by', 'Gherardini', 'is', 'a', 'fragrance', 'for', 'women.', 'Donna', 'was', 'launched', 'in', '1982.', 'Top', 'notes', 'are', 'Tagetes', 'and', 'Lily-of-the-Valley;', 'middle', 'notes', 'are', 'Jasmine,', 'Violet', 'and', 'Iris;', 'base', 'notes', 'are', 'Sandalwood,', 'Musk', 'and', 'Vanilla.']",https://www.fragrantica.com/perfume/Gherardini/Donna-63879.html,https://fimgs.net/mdimg/perfume/375x500.63879.jpg,63879,"tagetes lily-of-the-valley jasmine violet iris sandalwood musk vanilla donna by gherardini is a fragrance for women. donna was launched in 1982. top notes are tagetes and lily-of-the-valley; middle notes are jasmine, violet and iris; base notes are sandalwood, musk and vanilla. gherardini perfumes and colognes"
47951,Imperial Bleu Pour Homme Peter Jacobs for men,"['peter', 'jacobs', 'perfumes', 'and', 'colognes']","Lavender, Bergamot, Greenleaves, Coffee, Cedar, Amber, Vanilla, Patchouli, Tonkabean","['Imperial', 'Bleu', 'Pour', 'Homme', 'by', 'Peter', 'Jacobs', 'is', 'a', 'Amber', 'Woody', 'fragrance', 'for', 'men.', 'Imperial', 'Bleu', 'Pour', 'Homme', 'was', 'launched', 'in', '2018.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Peter', 'Jacobs.', 'Top', 'notes', 'are', 'Lavender,', 'Bergamot', 'and', 'Green', 'Leaves;', 'middle', 'notes', 'are', 'Coffee', 'and', 'Cedar;', 'base', 'notes', 'are', 'Amber,', 'Vanilla,', 'Patchouli', 'and', 'Tonka', 'Bean.']",https://www.fragrantica.com/perfume/Peter-Jacobs/Imperial-Bleu-Pour-Homme-53018.html,https://fimgs.net/mdimg/perfume/375x500.53018.jpg,53018,"lavender bergamot greenleaves coffee cedar amber vanilla patchouli tonkabean imperial bleu pour homme by peter jacobs is a amber woody fragrance for men. imperial bleu pour homme was launched in 2018. the nose behind this fragrance is peter jacobs. top notes are lavender, bergamot and green leaves; middle notes are coffee and cedar; base notes are amber, vanilla, patchouli and tonka bean. peter jacobs perfumes and colognes"
37048,Sea Breeze Swiss Arabian for women and men,"['swiss', 'arabian', 'perfumes', 'and', 'colognes']","Melon, Lemon, Waterlily","['Sea', 'Breeze', 'by', 'Swiss', 'Arabian', 'is', 'a', 'Aromatic', 'Fougere', 'fragrance', 'for', 'women', 'and', 'men.', 'Sea', 'Breeze', 'was', 'launched', 'in', '2019.']",https://www.fragrantica.com/perfume/Swiss-Arabian/Sea-Breeze-63953.html,https://fimgs.net/mdimg/perfume/375x500.63953.jpg,63953,melon lemon waterlily sea breeze by swiss arabian is a aromatic fougere fragrance for women and men. sea breeze was launched in 2019. swiss arabian perfumes and colognes
22615,Terra Incognita Siberia Brocard for women and men,"['brocard', 'perfumes', 'and', 'colognes']","Ozonicnotes, Waternotes, Greengrass, Palisanderrosewood, Cyclamen, Jasmine, Lily-Of-The-Valley, Smoke, Creosotebush, Musk, Fir, Woodynotes, Patchouli","['Terra', 'Incognita', 'Siberia', 'by', 'Brocard', 'is', 'a', 'Aromatic', 'Aquatic', 'fragrance', 'for', 'women', 'and', 'men.', 'Terra', 'Incognita', 'Siberia', 'was', 'launched', 'in', '2017.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Philippe', 'Bousseton.', 'Top', 'notes', 'are', 'Ozonic', 'notes,', 'Water', 'Notes', 'and', 'Green', 'Grass;', 'middle', 'notes', 'are', 'Palisander', 'Rosewood,', 'Cyclamen,', 'Jasmine', 'and', 'Lily-of-the-Valley;', 'base', 'notes', 'are', 'Smoke,', 'Creosote', 'Bush,', 'Musk,', 'Fir,', 'Woody', 'Notes', 'and', 'Patchouli.']",https://www.fragrantica.com/perfume/Brocard/Terra-Incognita-Siberia-48089.html,https://fimgs.net/mdimg/perfume/375x500.48089.jpg,48089,"ozonicnotes waternotes greengrass palisanderrosewood cyclamen jasmine lily-of-the-valley smoke creosotebush musk fir woodynotes patchouli terra incognita siberia by brocard is a aromatic aquatic fragrance for women and men. terra incognita siberia was launched in 2017. the nose behind this fragrance is philippe bousseton. top notes are ozonic notes, water notes and green grass; middle notes are palisander rosewood, cyclamen, jasmine and lily-of-the-valley; base notes are smoke, creosote bush, musk, fir, woody notes and patchouli. brocard perfumes and colognes"
34884,Cashmere I Profumi di Firenze for women and men,"['i', 'profumi', 'di', 'firenze', 'perfumes', 'and', 'colognes']","Galbanum, Angelica, Lily-Of-The-Valley, Rose, Sandalwood, Vanilla","['Cashmere', 'by', 'I', 'Profumi', 'di', 'Firenze', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'Top', 'notes', 'are', 'Galbanum', 'and', 'Angelica;', 'middle', 'notes', 'are', 'Lily-of-the-Valley', 'and', 'Rose;', 'base', 'notes', 'are', 'Sandalwood', 'and', 'Vanilla.']",https://www.fragrantica.com/perfume/I-Profumi-di-Firenze/Cashmere-55306.html,https://fimgs.net/mdimg/perfume/375x500.55306.jpg,55306,galbanum angelica lily-of-the-valley rose sandalwood vanilla cashmere by i profumi di firenze is a amber floral fragrance for women and men. top notes are galbanum and angelica; middle notes are lily-of-the-valley and rose; base notes are sandalwood and vanilla. i profumi di firenze perfumes and colognes
31950,White Rum Herdahl-Thorsing for women and men,"['herdahl-thorsing', 'perfumes', 'and', 'colognes']","Lotus, Whiterum, Opium, Amber, Whitemusk","['White', 'Rum', 'by', 'Herdahl-Thorsing', 'is', 'a', 'Amber', 'Spicy', 'fragrance', 'for', 'women', 'and', 'men.', 'White', 'Rum', 'was', 'launched', 'in', '2018.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Alexander', 'Herdahl-Thorsing.', 'Top', 'note', 'is', 'Lotus;', 'middle', 'notes', 'are', 'White', 'Rum', 'and', 'Opium;', 'base', 'notes', 'are', 'Amber', 'and', 'White', 'Musk.']",https://www.fragrantica.com/perfume/Herdahl-Thorsing/White-Rum-53698.html,https://fimgs.net/mdimg/perfume/375x500.53698.jpg,53698,lotus whiterum opium amber whitemusk white rum by herdahl-thorsing is a amber spicy fragrance for women and men. white rum was launched in 2018. the nose behind this fragrance is alexander herdahl-thorsing. top note is lotus; middle notes are white rum and opium; base notes are amber and white musk. herdahl-thorsing perfumes and colognes
51694,Águas do Brasil Mergulho de Cachoeira L’Occitane Au Brésil for women and men,"['l’occitane', 'au', 'brésil', 'perfumes', 'and', 'colognes']","Palmarosa, Citruses, Mint, Whitemusk, Amberwood","['Águas', 'do', 'Brasil', 'Mergulho', 'de', 'Cachoeira', 'by', 'L’Occitane', 'Au', 'Brésil', 'is', 'a', 'Aromatic', 'fragrance', 'for', 'women', 'and', 'men.', 'This', 'is', 'a', 'new', 'fragrance.', 'Águas', 'do', 'Brasil', 'Mergulho', 'de', 'Cachoeira', 'was', 'launched', 'in', '2023.']",https://www.fragrantica.com/perfume/L-Occitane-Au-Bresil/Aguas-do-Brasil-Mergulho-de-Cachoeira-79443.html,https://fimgs.net/mdimg/perfume/375x500.79443.jpg,79443,palmarosa citruses mint whitemusk amberwood águas do brasil mergulho de cachoeira by l’occitane au brésil is a aromatic fragrance for women and men. this is a new fragrance. águas do brasil mergulho de cachoeira was launched in 2023. l’occitane au brésil perfumes and colognes
57999,Nebulous Boadicea the Victorious for women and men,"['boadicea', 'the', 'victorious', 'perfumes', 'and', 'colognes']","Rose, Saffron, Agarwood(Oud), Violet, Amber, Musk","['Nebulous', 'by', 'Boadicea', 'the', 'Victorious', 'is', 'a', 'Amber', 'fragrance', 'for', 'women', 'and', 'men.', 'Nebulous', 'was', 'launched', 'in', '2017.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Christian', 'Provenzano.', 'Top', 'notes', 'are', 'Rose', 'and', 'Saffron;', 'middle', 'notes', 'are', 'Agarwood', '(Oud)', 'and', 'Violet;', 'base', 'notes', 'are', 'Amber', 'and', 'Musk.']",https://www.fragrantica.com/perfume/Boadicea-the-Victorious/Nebulous-46637.html,https://fimgs.net/mdimg/perfume/375x500.46637.jpg,46637,rose saffron agarwood(oud) violet amber musk nebulous by boadicea the victorious is a amber fragrance for women and men. nebulous was launched in 2017. the nose behind this fragrance is christian provenzano. top notes are rose and saffron; middle notes are agarwood (oud) and violet; base notes are amber and musk. boadicea the victorious perfumes and colognes
15057,New Grand Crown Christopher Hanlon for women and men,"['christopher', 'hanlon', 'perfumes', 'and', 'colognes']","Frangipani, Rose, Tuberose, Lime(Linden)Blossom, Magnolia, Lime, Waterlily, Plum, Orchid, Amber, Musk, Cedar, Kangaroopaw, Vanillabean, Tonkabean, Lemon, Australiansandalwood, Wildrose, Pinkpepper, Saffron, Ylang-Ylang, Osmanthus","['New', 'Grand', 'Crown', 'by', 'Christopher', 'Hanlon', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women', 'and', 'men.', 'New', 'Grand', 'Crown', 'was', 'launched', 'in', '2020.', 'The', 'nose', 'behind', 'this', 'fragrance', 'is', 'Christopher', 'Hanlon.']",https://www.fragrantica.com/perfume/Christopher-Hanlon/New-Grand-Crown-68397.html,https://fimgs.net/mdimg/perfume/375x500.68397.jpg,68397,frangipani rose tuberose lime(linden)blossom magnolia lime waterlily plum orchid amber musk cedar kangaroopaw vanillabean tonkabean lemon australiansandalwood wildrose pinkpepper saffron ylang-ylang osmanthus new grand crown by christopher hanlon is a amber floral fragrance for women and men. new grand crown was launched in 2020. the nose behind this fragrance is christopher hanlon. christopher hanlon perfumes and colognes
26985,L'Instant de Guerlain Eau de Parfum Guerlain for women,"['guerlain', 'perfumes', 'and', 'colognes']","Orangehoney, Bergamot, Mandarinorange, Ylang-Ylang, Magnolia, Jasmine, Amber, Sandalwood","[""L'Instant"", 'de', 'Guerlain', 'Eau', 'de', 'Parfum', 'by', 'Guerlain', 'is', 'a', 'Amber', 'Floral', 'fragrance', 'for', 'women.', ""L'Instant"", 'de', 'Guerlain', 'Eau', 'de', 'Parfum', 'was', 'launched', 'in', '2021.', 'Top', 'notes', 'are', 'Orange', 'Honey,', 'Bergamot', 'and', 'Mandarin', 'Orange;', 'middle', 'notes', 'are', 'Ylang-Ylang,', 'Magnolia', 'and', 'Jasmine;', 'base', 'notes', 'are', 'Amber', 'and', 'Sandalwood.']",https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-Eau-de-Parfum-67538.html,https://fimgs.net/mdimg/perfume/375x500.67538.jpg,67538,"orangehoney bergamot mandarinorange ylang-ylang magnolia jasmine amber sandalwood l'instant de guerlain eau de parfum by guerlain is a amber floral fragrance for women. l'instant de guerlain eau de parfum was launched in 2021. top notes are orange honey, bergamot and mandarin orange; middle notes are ylang-ylang, magnolia and jasmine; base notes are amber and sandalwood. guerlain perfumes and colognes"
51135,Soleil Piquant Terry de Gunzburg for women,"['terry', 'de', 'gunzburg', 'perfumes', 'and', 'colognes']","Orangeblossom, Mandarinorange, Almondblossom, Cactusflower, Iris, Bergamot, Guaiacwood, Patchouli, Vanilla, Vetiver","['Soleil', 'Piquant', 'by', 'Terry', 'de', 'Gunzburg', 'is', 'a', 'Floral', 'fragrance', 'for', 'women.', 'Soleil', 'Piquant', 'was', 'launched', 'in', '2018.']",https://www.fragrantica.com/perfume/Terry-de-Gunzburg/Soleil-Piquant-49246.html,https://fimgs.net/mdimg/perfume/375x500.49246.jpg,49246,orangeblossom mandarinorange almondblossom cactusflower iris bergamot guaiacwood patchouli vanilla vetiver soleil piquant by terry de gunzburg is a floral fragrance for women. soleil piquant was launched in 2018. terry de gunzburg perfumes and colognes
